radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820420304,3,2,0,0,0,0,0,0,5,0
820420305,0,31,0,0,0,0,0,0,31,0
820420306,7,29,0,0,0,0,0,4,40,0
820420307,5,4,1,0,0,0,0,0,10,0
820420308,12,15,0,0,0,0,0,1,28,0
820420309,2,35,0,0,0,0,0,0,37,0
820420310,0,6,0,0,0,0,0,0,6,0
820420311,0,22,2,0,0,0,1,3,28,0
820420312,4,60,1,0,0,0,0,5,70,0
820420313,9,71,0,0,1,0,1,8,90,0
820420314,79,51,0,0,1,0,1,0,132,0
820420315,42,28,0,0,0,0,0,2,72,0
820420316,61,17,0,1,0,0,0,2,81,0
820420317,28,3,0,0,1,0,0,0,32,0
820420318,29,33,3,0,0,0,0,4,69,0
820420319,4,15,0,0,0,0,0,0,19,0
820420320,7,4,0,0,0,0,0,0,11,0
820420321,3,2,0,2,0,0,0,0,7,0
820420322,9,4,0,0,0,0,0,3,16,0
820420323,31,42,0,0,0,0,0,4,77,0
820420324,1,4,0,0,0,0,0,1,6,0
820420401,5,17,0,0,0,3,0,0,25,0
820420402,11,161,24,1,1,0,5,12,215,0
820420403,4,95,0,0,0,0,0,4,103,0
820420404,12,30,1,0,0,0,0,0,43,0
820420405,3,1,0,0,0,0,0,0,4,0
820420406,1,7,0,0,0,3,0,0,11,0
820420407,1,4,0,0,0,0,0,0,5,0
820420408,5,3,0,0,0,0,0,0,8,0
820420409,2,1,0,0,0,0,0,0,3,0
820420410,4,3,0,0,0,0,0,0,7,0
820420411,0,5,0,0,0,0,0,0,5,0
820420412,5,16,0,0,0,0,1,0,22,0
820420413,5,59,0,0,0,0,4,7,75,0
820420414,3,6,0,0,0,0,0,2,11,0
820420415,5,30,0,0,0,0,0,0,35,0
820420416,0,6,0,0,0,0,0,0,6,0
820420417,24,7,0,0,0,0,0,0,31,0
820420418,2,11,0,0,0,0,0,0,13,0
820420419,0,0,0,3,0,0,0,0,3,0
820420420,1,0,0,0,0,0,0,0,1,0
820420421,6,7,0,0,0,0,0,0,13,0
820420501,6,12,1,0,0,0,0,0,19,0
820420502,1,10,0,0,0,0,1,0,12,0
820420503,5,46,0,0,0,0,1,3,55,0
820420504,0,0,0,0,0,0,0,0,0,0
820420505,1,4,0,0,0,0,0,0,5,0
820420506,7,0,1,0,0,0,0,0,8,0
820420507,6,6,0,0,0,0,0,0,12,0
820420508,9,57,0,0,0,0,0,4,70,0
820420509,2,17,0,0,0,0,0,1,20,0
820420601,7,14,1,2,1,0,1,1,27,0
820420602,1,38,0,0,0,0,0,3,42,0
820420603,5,14,0,0,0,0,0,1,20,0
820420604,7,16,1,0,0,0,0,1,25,0
820420605,0,19,0,0,0,0,0,1,20,0
820420606,4,6,0,0,0,0,0,0,10,0
820420607,8,4,0,0,0,0,0,0,12,0
820420608,0,2,0,0,0,0,0,0,2,0
820420609,0,0,0,0,0,0,0,0,0,0
820420610,0,6,0,0,0,0,0,0,6,0
820420611,0,1,0,0,1,0,0,0,2,0
820420612,0,3,0,0,0,0,0,0,3,0
820420613,2,4,0,0,0,0,0,0,6,0
820420614,2,4,0,0,0,0,0,0,6,0
820420615,0,0,0,0,0,0,0,0,0,0
820420616,4,4,0,0,0,0,0,0,8,0
820420617,5,26,0,0,0,0,0,1,32,0
820420618,2,40,0,0,0,0,0,0,42,0
820420619,11,54,0,0,0,0,0,2,67,0
820420620,4,20,0,0,0,0,0,0,24,0
820420621,6,13,0,0,0,0,0,1,20,0
820420622,1,0,0,0,0,0,0,0,1,0
820420701,12,15,0,0,0,0,0,0,27,0
820420702,7,70,0,2,0,0,1,7,87,0
820420703,6,20,0,0,0,1,0,0,27,0
820420704,8,73,1,0,0,0,1,4,87,0
820420705,0,0,0,4,0,0,0,0,4,0
820420706,4,9,0,0,0,0,0,0,13,0
820420707,13,7,0,1,0,0,0,0,21,0
820420708,10,3,0,1,0,5,4,0,23,0
820420709,2,4,0,0,0,0,0,0,6,0
820420710,0,1,0,0,0,0,0,0,1,0
820420711,3,10,0,0,0,2,0,0,15,0
820420712,6,0,0,0,0,8,2,0,16,0
820420713,1,5,0,0,0,0,0,0,6,0
820420714,3,3,0,0,0,0,0,0,6,0
820420715,4,88,0,0,0,0,0,21,114,1
820420716,11,16,0,0,0,0,0,0,27,0
820420717,9,62,0,0,0,0,0,1,72,0
820420718,5,4,0,0,0,0,0,0,9,0
820420719,4,6,0,0,0,0,0,0,10,0
820420720,5,27,0,0,0,0,0,0,32,0
820420721,3,17,0,0,0,0,1,0,21,0
820420801,6,8,0,0,0,0,0,0,14,0
820420802,3,1,0,3,0,0,1,0,8,0
820420803,3,0,0,0,1,0,0,0,4,0
820420804,0,1,0,3,0,0,0,0,4,0
820420805,2,1,0,0,0,0,0,0,3,0
820420806,6,1,0,1,0,0,11,0,19,0
820420807,3,1,0,0,0,0,0,0,4,0
820420808,1,0,0,1,0,0,1,0,3,0
820420809,0,1,0,0,0,0,0,0,1,0
820420810,2,3,0,2,0,0,0,0,7,0
820420811,2,8,0,0,0,0,0,1,11,0
820420901,12,89,7,0,0,0,0,4,112,0
820420902,0,14,0,0,0,0,0,0,14,0
820420903,14,15,0,0,1,0,0,2,32,0
820420904,3,12,0,2,0,0,8,3,28,0
820420905,4,17,0,0,0,0,0,0,21,0
820420906,11,109,3,1,0,0,0,2,126,0
820420907,6,12,1,0,0,0,1,4,24,0
820420908,0,6,0,0,0,0,0,1,7,0
820420909,0,1,0,0,0,0,0,0,1,0
820420910,5,0,0,0,0,0,0,0,5,0
820420911,1,3,0,1,0,0,0,0,5,0
820420912,2,3,0,1,0,0,0,0,6,0
820420913,1,4,0,0,0,0,0,0,5,0
820420914,1,0,0,0,0,0,0,0,1,0
820420915,1,2,0,0,0,0,0,0,3,0
820420916,13,28,1,1,0,0,0,0,43,0
820420917,7,43,0,0,0,0,1,2,53,0
820420918,3,1,0,1,0,2,1,0,8,0
820420919,19,70,0,1,0,0,3,2,95,0
820420920,8,34,0,0,0,0,8,1,51,0
820420921,9,45,0,0,0,0,1,3,58,0
820420922,9,96,3,0,0,0,2,10,120,0
820420923,21,26,0,0,0,3,0,0,50,0
820420924,1,1,0,3,0,0,0,0,5,0
820420925,3,9,0,0,0,0,0,0,12,0
820420926,8,12,0,0,0,0,1,0,21,0
820421001,3,7,0,2,0,0,13,0,25,0
820421002,13,75,1,0,0,0,1,3,93,0
820421003,6,12,1,0,0,0,0,0,19,0
820421004,16,23,0,0,0,0,0,0,39,0
820421005,5,59,0,0,0,0,0,2,66,0
820421006,17,26,0,0,0,0,1,2,46,0
820421007,7,13,0,0,0,0,0,0,20,0
820421008,16,106,5,2,0,0,0,6,135,0
820421009,8,56,0,0,0,0,0,0,65,1
820421010,13,172,0,2,0,1,3,1,192,0
820421011,12,104,5,1,0,0,1,1,124,0
820421012,8,22,0,0,0,0,0,0,30,0
820421013,8,24,0,0,0,0,0,0,32,0
820421014,8,22,0,1,0,0,0,2,33,0
820421015,12,43,0,0,0,0,1,0,56,0
820421016,10,143,2,0,1,0,0,0,156,0
820421102,2,1,0,0,0,0,0,0,3,0
820421103,0,11,0,0,0,0,0,0,11,0
820421104,1,1,0,0,0,0,0,0,2,0
820421105,5,17,0,0,0,0,0,0,22,0
820421106,1,36,0,0,0,0,0,1,39,1
820421107,1,4,0,0,0,0,0,0,5,0
820421108,6,29,0,0,0,0,0,0,35,0
820421109,3,11,0,0,0,0,0,0,14,0
820421110,6,5,1,0,0,0,0,1,13,0
820421111,5,6,0,0,0,0,0,0,11,0
820421112,1,13,1,0,0,0,2,0,17,0
820421113,2,4,0,0,0,0,0,0,6,0
820421114,2,3,1,0,0,0,0,0,6,0
820421115,3,0,0,0,0,0,0,0,3,0
820421116,0,12,0,0,0,0,0,0,12,0
820421117,4,4,0,0,0,0,0,3,11,0
820421118,19,25,0,0,0,0,0,0,44,0
820421119,1,38,2,0,1,0,0,0,42,0
820421120,2,15,0,0,0,0,0,0,17,0
820421121,1,5,0,0,0,0,0,2,8,0
820421201,1,8,0,0,0,0,0,0,9,0
820421202,3,5,0,0,0,0,0,0,8,0
820421203,4,50,0,0,0,0,0,2,56,0
820421204,3,28,0,0,0,0,0,0,31,0
820421205,1,9,0,0,0,0,0,0,10,0
820421206,1,1,0,0,0,0,0,0,2,0
820421207,3,13,0,0,0,0,0,1,17,0
820421208,3,27,0,0,0,0,2,2,34,0
820421209,3,3,1,0,0,0,0,0,7,0
820421210,11,32,0,0,0,0,0,0,43,0
820421211,1,2,2,0,0,0,0,0,5,0
820421212,3,5,0,0,0,0,0,0,8,0
820421213,3,7,0,0,1,0,1,0,12,0
820421214,1,10,0,0,0,0,0,1,12,0
820421215,0,5,0,0,0,0,0,0,5,0
820421216,4,18,0,0,1,0,0,1,24,0
820429101,0,0,0,0,0,0,0,0,0,0
820490101,10,95,0,0,0,0,0,49,154,0
820490102,9,105,0,0,0,1,2,27,144,0
820490103,1,41,1,0,0,0,0,21,64,0
820490104,0,2,0,0,0,0,0,6,8,0
820490105,0,38,1,0,0,0,0,9,48,0
820490106,0,14,1,0,2,0,0,5,22,0
820490107,2,68,2,0,1,0,0,12,85,0
820490108,10,39,1,0,1,0,0,12,63,0
820490109,6,55,4,0,0,0,0,3,68,0
820490110,15,37,1,0,0,1,0,15,69,0
820490111,1,25,0,0,0,0,0,5,31,0
820490112,6,87,1,0,0,0,0,54,149,1
820490113,0,11,0,0,0,0,0,11,22,0
820490114,1,43,0,0,0,0,3,10,57,0
820490115,0,28,0,0,0,0,0,2,30,0
820490116,20,149,3,0,1,0,0,28,201,0
820490117,11,11,0,0,0,0,0,1,23,0
820490118,6,51,0,0,0,0,0,8,65,0
820490119,10,17,1,0,0,0,0,2,30,0
820490120,0,2,0,0,0,0,0,1,3,0
820490121,34,78,3,0,0,0,3,14,132,0
820490122,0,28,0,0,0,0,0,11,39,0
820490123,12,128,1,0,0,0,5,30,176,0
820490124,6,28,1,0,0,0,0,0,35,0
820490125,2,24,1,0,0,0,0,2,29,0
820490126,3,44,2,0,0,0,0,4,53,0
820490127,5,24,0,0,0,0,0,5,34,0
820490128,11,48,2,0,0,0,1,3,65,0
820490201,2,35,2,0,0,0,1,16,56,0
820490202,25,68,6,0,0,0,0,15,114,0
820490203,0,12,0,0,0,0,0,1,13,0
820490204,1,2,1,0,0,0,0,0,4,0
820490205,0,15,0,0,0,0,0,7,22,0
820490206,0,2,0,0,0,0,0,2,4,0
820490207,1,4,0,0,0,0,0,2,7,0
820490208,1,6,0,0,0,0,0,0,7,0
820490209,3,17,0,0,0,0,0,1,21,0
820490210,1,13,2,0,0,0,0,3,19,0
820490211,1,4,0,0,0,0,0,0,5,0
820490212,1,14,1,0,0,0,0,7,23,0
820490213,8,51,2,0,0,0,0,22,83,0
820490301,4,63,0,0,0,0,0,18,85,0
820490302,7,35,3,0,0,0,0,3,48,0
820490303,7,2,0,0,0,6,2,0,17,0
820490304,1,12,0,0,0,0,0,0,13,0
820490305,8,38,0,0,0,0,0,3,49,0
820490306,1,26,1,0,0,0,1,1,30,0
820490307,0,13,0,0,0,0,0,44,57,0
820490308,4,234,13,0,1,0,0,115,367,0
820490309,1,2,0,0,0,0,0,1,4,0
820490310,0,39,0,0,0,0,0,17,56,0
820490311,3,94,4,0,0,0,0,30,131,0
820490312,0,10,2,0,0,0,0,11,23,0
820490313,1,38,1,0,0,0,0,11,51,0
820490314,1,7,0,0,0,0,0,7,15,0
820490315,0,33,0,0,1,0,0,22,56,0
820490316,0,5,0,0,0,0,0,0,5,0
820490317,0,9,0,0,0,0,0,5,14,0
820490318,0,15,0,0,0,0,0,4,19,0
820490319,3,21,0,0,0,0,0,8,32,0
820490320,0,0,1,0,0,0,0,9,10,0
820490321,0,7,0,0,0,0,0,3,10,0
820490322,0,3,0,0,0,0,0,10,13,0
820490323,0,41,0,0,0,0,0,12,53,0
820490324,0,20,0,0,0,0,0,9,29,0
820490325,0,5,0,0,0,0,0,3,8,0
820490326,22,85,2,0,0,0,0,15,124,0
820490327,0,29,0,0,1,0,0,12,42,0
820490328,2,32,0,0,0,0,0,12,46,0
820490329,6,33,0,0,0,0,7,2,48,0
820490330,5,19,0,0,0,0,0,1,25,0
820490331,4,2,0,0,0,0,3,0,9,0
820490332,7,22,0,0,0,0,0,1,30,0
820490333,3,26,0,0,0,0,0,2,31,0
820490334,5,28,0,0,0,0,0,1,34,0
820490401,0,11,0,0,0,0,0,11,22,0
820490402,8,23,1,0,0,0,0,11,43,0
820490403,3,19,1,0,1,0,0,8,32,0
820490404,4,32,0,0,1,0,0,5,42,0
820490405,0,4,0,0,0,0,0,1,5,0
820490406,5,5,0,0,0,0,1,2,13,0
820490407,0,0,0,0,0,0,0,9,9,0
820490408,1,32,0,0,0,0,0,22,55,0
820490409,2,6,0,0,0,0,0,1,9,0
820490410,1,3,0,0,0,0,0,6,10,0
820490411,0,22,0,0,0,0,0,47,69,0
820490412,9,40,0,0,0,0,0,5,54,0
820490413,0,19,0,0,0,0,0,14,33,0
820490414,0,4,0,0,0,0,0,6,10,0
820490415,1,11,0,0,0,0,0,9,21,0
820490416,4,45,1,0,0,0,0,12,62,0
820490417,0,1,0,0,0,0,0,0,1,0
820490418,6,29,0,0,0,0,0,15,50,0
820490419,0,0,0,0,0,0,0,0,0,0
820490501,3,0,0,0,0,0,0,8,11,0
820490502,4,5,0,0,0,0,0,3,12,0
820490503,0,12,0,0,0,0,0,4,16,0
820490504,5,13,0,0,0,0,0,12,30,0
820490505,3,32,0,0,0,0,0,2,37,0
820490506,6,21,1,0,0,0,0,4,32,0
820490507,5,18,0,0,0,0,0,18,41,0
820490508,0,10,0,0,0,0,0,20,30,0
820490509,10,21,0,0,0,0,0,10,41,0
820490510,56,48,2,3,0,0,1,12,122,0
820490511,15,20,0,0,0,0,0,5,40,0
820490512,0,0,0,4,0,0,0,0,4,0
820490513,7,1,0,0,0,0,1,0,9,0
820490514,43,53,1,3,0,0,1,3,104,0
820490515,2,5,0,0,0,0,0,0,7,0
820490516,11,10,0,0,0,0,0,0,21,0
820490517,8,7,1,0,0,0,5,0,21,0
820490518,7,7,0,1,0,0,0,0,15,0
820490519,0,0,0,0,0,0,0,0,0,0
820490520,0,0,0,0,0,0,0,1,1,0
820490521,16,8,0,0,0,0,1,2,27,0
820490522,8,6,0,0,0,0,0,0,14,0
820490523,29,55,1,6,0,0,0,9,100,0
820490524,23,19,1,0,0,0,10,2,55,0
820490525,0,2,0,0,0,0,0,0,2,0
820490526,3,10,0,0,0,0,0,0,13,0
820490527,26,32,0,2,0,0,4,0,64,0
820490601,6,3,1,7,0,0,0,0,17,0
820490602,9,21,0,2,0,0,4,0,36,0
820490603,11,18,1,0,0,0,0,0,30,0
820490604,9,5,0,4,0,0,0,0,18,0
820490605,11,8,0,0,0,0,3,1,23,0
820490606,5,4,0,0,0,0,0,0,9,0
820490607,28,63,0,0,0,0,0,0,91,0
820490608,50,110,2,0,0,0,2,22,186,0
820490609,2,3,0,1,0,0,0,0,6,0
820490610,8,10,0,1,0,0,0,0,19,0
820490611,0,0,0,0,0,0,0,0,0,0
820490612,2,0,0,0,0,0,0,0,2,0
820490613,3,1,0,2,0,0,0,0,7,1
820490614,0,0,0,0,1,0,0,0,1,0
820490615,2,0,0,3,0,0,0,0,5,0
820490616,4,3,0,0,0,4,5,0,16,0
820490701,5,25,2,0,0,0,0,5,37,0
820490702,9,2,1,3,0,0,0,0,15,0
820490703,5,3,0,0,0,0,1,0,9,0
820490704,7,4,0,0,0,0,0,0,11,0
820490705,19,30,0,0,0,0,0,0,49,0
820490706,0,0,0,1,0,0,0,0,1,0
820490707,12,16,0,0,0,0,0,2,30,0
820490708,5,4,0,2,1,0,0,0,12,0
820490709,3,4,0,1,0,0,0,0,8,0
820490710,0,1,0,0,0,0,0,0,1,0
820490711,3,4,0,0,0,0,0,0,7,0
820490712,4,12,0,1,0,0,4,0,21,0
820490713,2,1,0,1,0,0,0,0,4,0
820490714,2,3,0,0,0,0,0,0,5,0
820490715,13,25,0,2,0,0,0,5,45,0
820490716,17,31,0,0,0,0,1,1,50,0
820490717,35,123,0,12,0,0,2,0,172,0
820490718,23,288,9,20,2,0,4,51,397,0
820490719,35,203,3,0,0,0,0,19,260,0
820490801,4,20,0,0,0,0,0,14,38,0
820490802,2,31,1,0,0,0,0,5,39,0
820490803,0,24,4,0,0,0,0,23,51,0
820490804,0,0,1,0,0,0,0,1,2,0
820490805,0,3,1,0,0,0,0,0,4,0
820490806,2,15,0,0,0,0,0,3,20,0
820490807,1,28,0,0,0,0,0,4,33,0
820490808,0,21,0,0,0,0,0,8,29,0
820490809,0,21,0,0,0,0,0,9,30,0
820490810,7,63,1,0,0,0,0,22,94,1
820490811,0,0,0,0,0,0,0,0,0,0
820490812,3,5,0,0,0,0,0,5,13,0
820490813,1,1,0,0,0,0,0,0,2,0
820490814,1,26,1,0,0,0,0,4,32,0
820490815,4,8,0,0,0,0,0,5,17,0
820490816,0,6,0,0,0,0,0,3,9,0
820490817,1,0,0,0,0,0,0,0,1,0
820490818,1,33,0,0,0,0,0,8,42,0
820490819,0,13,0,0,0,0,0,6,19,0
820490901,4,4,0,0,0,0,0,0,8,0
820490902,4,5,0,0,0,0,0,1,10,0
820490903,2,19,0,0,0,0,2,7,30,0
820490904,4,26,0,0,0,0,0,7,37,0
820490905,2,22,0,0,0,0,0,2,26,0
820490906,1,52,0,0,0,0,0,0,53,0
820490907,4,0,0,0,0,0,0,0,4,0
820490908,4,17,0,0,0,0,0,3,24,0
820490909,3,15,0,0,0,0,0,6,24,0
820490910,0,3,0,0,0,0,0,0,6,3
820490911,3,10,0,0,0,0,0,3,16,0
820490912,1,14,0,0,0,0,0,7,24,2
820490913,6,60,0,0,1,0,0,44,111,0
820490914,6,11,0,0,0,1,0,1,26,7
820490915,5,44,3,0,0,0,0,2,54,0
820490916,2,2,0,0,0,0,1,0,5,0
820491001,9,7,0,0,0,0,2,2,20,0
820491002,8,6,0,0,0,0,0,0,14,0
820491003,2,0,0,2,0,0,0,0,4,0
820491004,1,1,0,2,0,0,0,0,4,0
820491005,11,7,0,0,0,0,0,0,18,0
820491006,42,98,0,0,0,0,0,4,144,0
820491007,30,283,5,0,0,0,2,1,321,0
820491008,10,58,0,5,0,0,0,0,73,0
820491009,7,15,0,0,0,0,0,0,22,0
820491010,9,18,0,1,0,0,1,0,29,0
820491011,25,95,3,0,0,1,4,0,128,0
820491012,9,43,1,2,0,0,3,1,59,0
820491013,1,42,0,1,0,0,1,0,45,0
820491014,14,63,0,3,0,0,0,0,80,0
820491015,24,113,1,4,0,0,0,1,143,0
820491016,8,238,1,0,0,0,6,17,270,0
820491017,6,226,0,12,0,0,0,9,253,0
820491018,0,23,0,7,0,0,0,0,34,4
820491019,27,91,0,0,0,0,0,3,121,0
820560101,2,40,2,0,0,0,0,5,49,0
820560102,2,8,0,0,0,0,0,0,10,0
820560103,6,12,6,0,0,0,0,1,25,0
820560104,3,2,0,0,0,0,0,0,5,0
820560105,7,12,0,0,0,0,0,2,21,0
820560106,3,12,0,0,0,0,0,2,17,0
820560107,0,1,0,0,0,0,0,0,1,0
820560108,6,24,1,0,0,0,0,4,35,0
820560109,2,12,0,0,0,0,0,0,14,0
820560110,12,15,0,0,0,0,0,0,27,0
820560111,2,36,3,0,1,0,0,1,43,0
820560112,3,36,1,0,0,0,0,0,40,0
820560113,2,8,1,0,0,0,0,1,12,0
820560114,2,3,0,0,0,0,0,0,5,0
820560115,5,24,0,0,0,0,0,1,30,0
820560116,3,1,0,0,1,0,0,1,6,0
820560117,10,13,1,0,0,0,0,0,24,0
820560118,2,34,0,0,0,0,0,1,37,0
820560201,12,3,0,0,0,0,0,0,15,0
820560202,2,20,0,0,0,0,0,8,30,0
820560203,1,2,0,0,0,0,0,0,3,0
820560204,6,7,0,0,0,0,0,1,14,0
820560205,1,10,0,1,0,0,1,1,14,0
820560206,7,15,2,0,0,0,0,7,31,0
820560207,11,36,3,0,2,0,0,5,57,0
820560208,7,19,3,0,0,0,0,0,29,0
820560209,2,20,0,0,0,0,0,1,23,0
820560210,7,5,1,0,1,0,0,1,15,0
820560211,12,11,0,0,0,0,0,0,23,0
820560212,6,17,0,0,0,0,0,1,24,0
820560213,3,15,0,0,0,0,0,6,24,0
820560214,1,6,0,0,0,0,0,0,7,0
820560215,12,14,0,0,0,0,0,0,26,0
820560216,6,15,0,0,0,0,0,0,21,0
820560217,4,15,1,0,0,0,0,1,21,0
820560218,8,12,1,0,0,0,0,1,22,0
820560219,13,18,0,0,1,0,4,0,36,0
820560301,2,14,0,0,0,0,0,1,17,0
820560302,6,7,0,0,0,0,0,0,13,0
820560303,18,44,1,0,0,0,0,1,64,0
820560304,3,6,0,0,0,0,0,0,9,0
820560305,4,13,0,0,0,0,0,0,17,0
820560306,2,12,0,0,0,0,0,0,14,0
820560307,7,5,0,0,0,0,0,0,12,0
820560308,10,30,1,0,0,0,0,6,47,0
820560309,6,22,0,0,0,0,0,1,29,0
820560310,3,2,0,0,0,0,0,0,5,0
820560311,3,10,0,0,0,0,0,0,13,0
820560312,18,7,0,0,0,0,0,0,25,0
820560313,21,6,0,0,0,0,0,1,28,0
820560314,5,12,0,0,0,0,0,0,17,0
820560401,10,49,0,0,0,0,1,6,66,0
820560402,5,5,0,0,0,0,0,0,10,0
820560403,4,0,0,0,0,0,0,0,4,0
820560404,2,2,0,0,0,0,0,0,4,0
820560405,0,4,0,0,0,0,0,0,4,0
820560406,2,1,0,0,0,0,0,0,3,0
820560407,0,1,0,0,0,0,0,0,1,0
820560408,0,0,0,0,0,0,0,0,0,0
820560409,3,0,0,0,0,0,0,0,3,0
820560410,4,1,0,0,0,0,0,0,5,0
820560411,4,3,0,1,0,0,0,0,8,0
820560412,0,0,0,0,0,0,0,0,0,0
820560413,4,2,0,2,0,0,0,0,8,0
820560414,9,11,4,0,1,0,0,2,27,0
820560415,4,2,0,1,0,0,0,0,7,0
820560501,6,10,0,0,0,0,0,0,16,0
820560502,5,5,1,0,0,0,2,0,13,0
820560503,3,8,0,0,0,0,0,0,11,0
820560504,0,5,0,0,0,0,0,0,5,0
820560505,4,5,0,0,0,0,0,1,10,0
820560506,4,1,0,0,0,0,0,0,5,0
820560507,36,66,3,0,0,1,0,0,106,0
820560508,6,8,0,0,0,0,0,0,14,0
820560509,18,69,1,0,1,0,1,5,95,0
820560510,9,25,0,0,0,0,0,1,35,0
820560511,21,47,1,0,0,0,0,1,70,0
820560512,7,25,0,0,0,0,0,0,32,0
820560513,2,10,0,0,0,0,0,1,13,0
820560514,1,14,0,0,0,0,0,0,15,0
820560515,2,4,0,0,0,0,0,0,6,0
820560516,10,23,0,0,0,0,0,1,34,0
820630101,1,6,0,0,0,0,0,0,7,0
820630102,2,2,0,0,0,0,0,0,4,0
820630103,6,13,1,0,0,0,0,0,20,0
820630104,6,30,2,0,2,0,0,2,42,0
820630105,5,10,0,0,0,0,0,0,15,0
820630106,10,6,1,0,0,0,0,1,18,0
820630107,6,29,0,0,0,0,0,2,37,0
820630108,6,15,0,0,0,0,0,0,21,0
820630109,9,19,0,0,0,0,0,0,28,0
820630110,12,64,1,1,0,0,1,8,87,0
820630111,7,29,3,0,0,0,0,26,65,0
820630112,12,6,1,0,0,0,0,0,19,0
820630113,2,10,0,0,0,0,0,0,12,0
820630114,13,5,0,0,0,0,0,0,18,0
820630115,10,4,0,0,0,0,0,0,14,0
820630116,4,6,0,0,0,0,1,1,12,0
820630117,2,6,0,0,0,0,0,0,8,0
820630118,16,75,4,0,0,0,1,4,100,0
820630119,4,27,0,0,0,0,0,0,31,0
820630120,0,9,1,0,0,0,0,0,10,0
820630121,8,15,0,0,0,0,0,0,23,0
820630122,4,9,0,0,0,0,0,0,13,0
820630123,2,14,0,0,0,0,0,0,16,0
820630124,8,22,0,0,0,0,0,2,32,0
820630125,7,14,0,0,0,0,0,0,21,0
820630126,11,79,2,0,1,0,0,3,96,0
820630127,4,8,1,0,0,0,0,0,13,0
820630128,17,128,6,0,0,0,0,5,158,2
820630129,14,205,7,0,1,1,0,14,242,0
820630201,7,22,0,0,0,0,0,2,31,0
820630202,1,19,1,0,0,0,0,1,22,0
820630203,2,6,0,0,0,0,0,1,9,0
820630204,4,70,1,0,0,0,1,8,84,0
820630205,2,24,0,0,0,0,1,3,30,0
820630206,4,13,0,0,2,0,1,0,20,0
820630207,7,21,3,0,0,0,0,0,31,0
820630208,15,113,0,0,0,0,0,1,129,0
820630209,3,9,0,0,0,0,0,0,12,0
820630210,0,5,0,0,0,0,0,0,5,0
820630211,0,5,0,0,0,0,0,0,5,0
820630212,8,16,3,0,0,0,0,3,30,0
820630213,4,112,0,0,0,0,5,12,133,0
820630214,3,11,0,0,1,0,0,1,16,0
820630215,0,11,0,0,0,0,0,0,11,0
820630216,6,21,1,0,0,0,0,0,28,0
820630217,0,13,0,0,0,0,0,4,17,0
820630218,2,18,0,0,0,0,1,0,21,0
820630219,3,13,1,0,0,0,0,6,24,1
820630220,8,55,1,0,0,0,0,1,65,0
820630221,12,57,1,1,0,0,3,0,74,0
820630222,13,64,4,0,0,0,1,0,82,0
820630223,12,20,2,0,0,0,0,12,46,0
820630224,9,27,1,0,0,0,0,2,39,0
820630225,12,16,1,0,0,0,0,0,29,0
820630226,1,19,1,0,0,0,0,0,21,0
820630227,6,20,0,0,0,0,0,0,30,4
820630228,8,18,0,0,0,0,0,3,29,0
820630229,1,13,0,0,0,0,0,2,16,0
820630230,0,10,0,0,0,0,0,0,10,0
820630231,1,51,0,0,0,0,0,1,53,0
820630232,12,29,0,0,0,0,0,0,41,0
820630301,3,48,2,0,0,0,0,5,58,0
820630302,3,48,2,0,0,0,0,12,65,0
820630303,6,22,2,0,0,0,0,1,31,0
820630304,0,1,0,0,0,0,0,0,1,0
820630305,7,10,0,0,0,0,0,2,19,0
820630306,2,9,0,0,0,0,0,0,11,0
820630307,17,32,0,0,0,0,0,2,51,0
820630308,6,44,1,0,0,0,0,7,58,0
820630309,14,48,0,0,0,0,0,2,64,0
820630310,10,36,4,0,0,0,0,1,51,0
820630311,15,90,5,0,0,0,0,15,125,0
820630312,9,84,4,0,0,0,0,12,109,0
820630313,5,49,1,0,0,0,0,6,61,0
820630314,7,20,0,0,0,0,0,7,34,0
820630315,7,132,4,0,0,0,0,9,152,0
820630316,13,78,1,0,0,0,1,5,98,0
820630317,89,188,5,0,0,0,0,5,287,0
820630318,0,5,0,0,0,0,0,3,8,0
820630319,8,104,3,0,0,0,0,1,116,0
820630320,2,0,0,0,0,0,0,0,2,0
820630321,0,0,0,0,0,0,0,0,0,0
820630322,9,55,2,0,0,0,0,11,77,0
820630323,8,28,0,0,0,0,0,0,36,0
820630324,31,47,2,0,0,0,0,3,83,0
820630325,6,47,3,0,0,0,0,1,58,1
820630326,6,17,0,0,0,0,0,3,26,0
820630327,15,19,0,0,0,0,0,6,40,0
820630401,0,12,1,0,0,0,0,1,14,0
820630402,6,1,0,2,0,0,0,0,9,0
820630403,0,0,0,1,0,0,0,0,1,0
820630404,3,1,0,0,0,0,0,0,4,0
820630405,3,22,0,0,0,0,0,7,32,0
820630406,0,0,0,0,0,0,0,0,1,1
820630407,10,71,0,0,0,0,0,8,89,0
820630408,10,56,3,0,0,0,0,1,70,0
820630409,4,392,0,0,0,0,1,11,408,0
820630410,2,456,22,0,0,0,0,13,493,0
820630411,2,84,3,0,0,0,0,5,94,0
820630412,4,0,0,3,0,0,0,0,7,0
820630501,12,167,8,0,0,0,1,16,204,0
820630502,26,64,3,0,1,0,0,0,94,0
820630503,21,42,0,0,0,0,0,1,64,0
