radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820420215,4,3,0,0,0,0,0,1,8,0
820420216,0,0,0,0,0,0,0,0,0,0
820420217,1,3,1,0,0,0,0,0,5,0
820420218,4,0,0,0,0,0,0,0,4,0
820420219,4,0,0,0,0,0,0,0,4,0
820420220,0,0,0,0,0,0,1,0,1,0
820420221,6,2,0,0,0,0,0,0,8,0
820420222,1,0,0,0,1,0,0,0,2,0
820420301,1,0,0,0,0,0,0,0,1,0
820420302,3,0,0,0,0,0,0,0,3,0
820420303,1,0,0,0,0,0,0,0,1,0
820420304,2,0,0,0,0,0,0,0,2,0
820420305,0,1,0,0,0,0,0,0,1,0
820420306,1,4,0,0,0,0,0,1,6,0
820420307,0,2,0,0,0,0,0,0,2,0
820420308,4,2,0,0,0,0,0,1,7,0
820420309,0,5,0,0,0,0,0,0,5,0
820420310,0,0,0,0,0,0,0,0,0,0
820420311,0,1,1,0,0,0,0,1,3,0
820420312,3,12,1,0,0,0,0,1,17,0
820420313,8,6,0,0,0,0,1,5,20,0
820420314,0,7,0,0,0,0,0,0,7,0
820420315,6,9,0,0,0,0,0,2,17,0
820420316,2,6,0,0,0,0,0,2,10,0
820420317,2,1,0,0,1,0,0,0,4,0
820420318,3,7,2,0,0,0,0,1,13,0
820420319,3,4,0,0,0,0,0,0,7,0
820420320,0,0,0,0,0,0,0,0,0,0
820420321,0,0,0,0,0,0,0,0,0,0
820420322,0,1,0,0,0,0,0,0,1,0
820420323,5,9,0,0,0,0,0,4,18,0
820420324,1,0,0,0,0,0,0,1,2,0
820420401,3,1,0,0,0,3,0,0,7,0
820420402,7,25,4,0,0,0,5,4,45,0
820420403,1,11,0,0,0,0,0,2,14,0
820420404,3,5,0,0,0,0,0,0,8,0
820420405,0,0,0,0,0,0,0,0,0,0
820420406,0,0,0,0,0,3,0,0,3,0
820420407,0,0,0,0,0,0,0,0,0,0
820420408,4,0,0,0,0,0,0,0,4,0
820420409,2,0,0,0,0,0,0,0,2,0
820420410,2,0,0,0,0,0,0,0,2,0
820420411,0,0,0,0,0,0,0,0,0,0
820420412,3,9,0,0,0,0,1,0,13,0
820420413,3,2,0,0,0,0,4,3,12,0
820420414,2,1,0,0,0,0,0,1,4,0
820420415,4,3,0,0,0,0,0,0,7,0
820420416,0,2,0,0,0,0,0,0,2,0
820420417,1,0,0,0,0,0,0,0,1,0
820420418,1,0,0,0,0,0,0,0,1,0
820420419,0,0,0,0,0,0,0,0,0,0
820420420,0,0,0,0,0,0,0,0,0,0
820420421,2,0,0,0,0,0,0,0,2,0
820420501,5,1,0,0,0,0,0,0,6,0
820420502,0,1,0,0,0,0,0,0,1,0
820420503,3,6,0,0,0,0,0,1,10,0
820420504,0,0,0,0,0,0,0,0,0,0
820420505,0,0,0,0,0,0,0,0,0,0
820420506,3,0,0,0,0,0,0,0,3,0
820420507,3,2,0,0,0,0,0,0,5,0
820420508,8,16,0,0,0,0,0,0,24,0
820420509,1,2,0,0,0,0,0,1,4,0
820420601,7,2,0,0,0,0,1,0,10,0
820420602,1,3,0,0,0,0,0,1,5,0
820420603,5,0,0,0,0,0,0,0,5,0
820420604,7,2,0,0,0,0,0,0,9,0
820420605,0,4,0,0,0,0,0,0,4,0
820420606,4,0,0,0,0,0,0,0,4,0
820420607,8,0,0,0,0,0,0,0,8,0
820420608,0,0,0,0,0,0,0,0,0,0
820420609,0,0,0,0,0,0,0,0,0,0
820420610,0,1,0,0,0,0,0,0,1,0
820420611,0,0,0,0,0,0,0,0,0,0
820420612,0,0,0,0,0,0,0,0,0,0
820420613,2,0,0,0,0,0,0,0,2,0
820420614,2,0,0,0,0,0,0,0,2,0
820420615,0,0,0,0,0,0,0,0,0,0
820420616,4,0,0,0,0,0,0,0,4,0
820420617,5,8,0,0,0,0,0,0,13,0
820420618,2,9,0,0,0,0,0,0,11,0
820420619,9,8,0,0,0,0,0,1,18,0
820420620,2,4,0,0,0,0,0,0,6,0
820420621,6,1,0,0,0,0,0,0,7,0
820420622,1,0,0,0,0,0,0,0,1,0
820420701,10,0,0,0,0,0,0,0,10,0
820420702,5,13,0,0,0,0,0,3,21,0
820420703,6,0,0,0,0,1,0,0,7,0
820420704,8,13,0,0,0,0,0,0,21,0
820420705,0,0,0,3,0,0,0,0,3,0
820420706,4,0,0,0,0,0,0,0,4,0
820420707,13,0,0,0,0,0,0,0,13,0
820420708,3,0,0,0,0,5,4,0,12,0
820420709,2,0,0,0,0,0,0,0,2,0
820420710,0,0,0,0,0,0,0,0,0,0
820420711,0,1,0,0,0,1,0,0,2,0
820420712,6,0,0,0,0,8,2,0,16,0
820420713,0,0,0,0,0,0,0,0,0,0
820420714,2,0,0,0,0,0,0,0,2,0
820420715,3,12,0,0,0,0,0,1,16,0
820420716,11,0,0,0,0,0,0,0,11,0
820420717,5,15,0,0,0,0,0,1,21,0
820420718,0,2,0,0,0,0,0,0,2,0
820420719,4,0,0,0,0,0,0,0,4,0
820420720,5,10,0,0,0,0,0,0,15,0
820420721,3,7,0,0,0,0,1,0,11,0
820420801,4,2,0,0,0,0,0,0,6,0
820420802,3,0,0,3,0,0,1,0,7,0
820420803,3,0,0,0,1,0,0,0,4,0
820420804,0,0,0,0,0,0,0,0,0,0
820420805,2,0,0,0,0,0,0,0,2,0
820420806,5,0,0,1,0,0,11,0,17,0
820420807,2,0,0,0,0,0,0,0,2,0
820420808,1,0,0,0,0,0,1,0,2,0
820420809,0,0,0,0,0,0,0,0,0,0
820420810,1,0,0,2,0,0,0,0,3,0
820420811,2,0,0,0,0,0,0,0,2,0
820420901,10,13,1,0,0,0,0,0,24,0
820420902,0,0,0,0,0,0,0,0,0,0
820420903,11,5,0,0,0,0,0,1,17,0
820420904,2,1,0,0,0,0,7,0,10,0
820420905,1,1,0,0,0,0,0,0,2,0
820420906,7,16,1,1,0,0,0,0,25,0
820420907,1,1,0,0,0,0,0,1,3,0
820420908,0,1,0,0,0,0,0,0,1,0
820420909,0,0,0,0,0,0,0,0,0,0
820420910,5,0,0,0,0,0,0,0,5,0
820420911,1,1,0,0,0,0,0,0,2,0
820420912,2,0,0,0,0,0,0,0,2,0
820420913,1,0,0,0,0,0,0,0,1,0
820420914,1,0,0,0,0,0,0,0,1,0
820420915,1,0,0,0,0,0,0,0,1,0
820420916,11,6,0,1,0,0,0,0,18,0
820420917,4,20,0,0,0,0,0,0,24,0
820420918,2,1,0,0,0,2,1,0,6,0
820420919,17,20,0,1,0,0,3,0,41,0
820420920,8,6,0,0,0,0,6,0,20,0
820420921,5,7,0,0,0,0,1,3,16,0
820420922,6,22,0,0,0,0,0,1,29,0
820420923,18,3,0,0,0,1,0,0,22,0
820420924,1,0,0,3,0,0,0,0,4,0
820420925,1,0,0,0,0,0,0,0,1,0
820420926,4,0,0,0,0,0,0,0,4,0
820421001,3,0,0,2,0,0,13,0,18,0
820421002,10,18,1,0,0,0,1,1,31,0
820421003,5,1,0,0,0,0,0,0,6,0
820421004,15,3,0,0,0,0,0,0,18,0
820421005,1,6,0,0,0,0,0,1,8,0
820421006,16,5,0,0,0,0,1,1,23,0
820421007,6,0,0,0,0,0,0,0,6,0
820421008,13,33,2,1,0,0,0,2,51,0
820421009,7,17,0,0,0,0,0,0,25,1
820421010,11,25,0,1,0,0,1,0,38,0
820421011,11,19,1,0,0,0,0,0,31,0
820421012,5,5,0,0,0,0,0,0,10,0
820421013,2,8,0,0,0,0,0,0,10,0
820421014,7,8,0,1,0,0,0,1,17,0
820421015,10,12,0,0,0,0,1,0,23,0
820421016,10,25,0,0,1,0,0,0,36,0
820421102,0,0,0,0,0,0,0,0,0,0
820421103,0,0,0,0,0,0,0,0,0,0
820421104,0,0,0,0,0,0,0,0,0,0
820421105,2,1,0,0,0,0,0,0,3,0
820421106,1,1,0,0,0,0,0,0,3,1
820421107,0,0,0,0,0,0,0,0,0,0
820421108,0,3,0,0,0,0,0,0,3,0
820421109,3,2,0,0,0,0,0,0,5,0
820421110,1,1,1,0,0,0,0,0,3,0
820421111,3,3,0,0,0,0,0,0,6,0
820421112,1,2,0,0,0,0,2,0,5,0
820421113,2,1,0,0,0,0,0,0,3,0
820421114,2,0,1,0,0,0,0,0,3,0
820421115,3,0,0,0,0,0,0,0,3,0
820421116,0,6,0,0,0,0,0,0,6,0
820421117,0,0,0,0,0,0,0,0,0,0
820421118,2,4,0,0,0,0,0,0,6,0
820421119,0,5,0,0,0,0,0,0,5,0
820421120,1,3,0,0,0,0,0,0,4,0
820421121,1,2,0,0,0,0,0,0,3,0
820421201,0,0,0,0,0,0,0,0,0,0
820421202,0,0,0,0,0,0,0,0,0,0
820421203,3,14,0,0,0,0,0,1,18,0
820421204,3,4,0,0,0,0,0,0,7,0
820421205,1,0,0,0,0,0,0,0,1,0
820421206,0,0,0,0,0,0,0,0,0,0
820421207,3,0,0,0,0,0,0,1,4,0
820421208,2,9,0,0,0,0,0,0,11,0
820421209,0,0,1,0,0,0,0,0,1,0
820421210,11,12,0,0,0,0,0,0,23,0
820421211,1,0,1,0,0,0,0,0,2,0
820421212,3,0,0,0,0,0,0,0,3,0
820421213,3,1,0,0,0,0,1,0,5,0
820421214,1,1,0,0,0,0,0,1,3,0
820421215,0,1,0,0,0,0,0,0,1,0
820421216,4,6,0,0,1,0,0,0,11,0
820429101,0,0,0,0,0,0,0,0,0,0
820490101,10,30,0,0,0,0,0,19,59,0
820490102,9,31,0,0,0,1,1,10,52,0
820490103,0,4,0,0,0,0,0,6,10,0
820490104,0,0,0,0,0,0,0,5,5,0
820490105,0,2,0,0,0,0,0,6,8,0
820490106,0,2,1,0,1,0,0,2,6,0
820490107,2,19,0,0,0,0,0,10,31,0
820490108,10,10,0,0,0,0,0,2,22,0
820490109,6,17,0,0,0,0,0,0,23,0
820490110,15,12,1,0,0,0,0,10,38,0
820490111,0,11,0,0,0,0,0,3,14,0
820490112,6,14,0,0,0,0,0,30,50,0
820490113,0,4,0,0,0,0,0,7,11,0
820490114,1,11,0,0,0,0,3,8,23,0
820490115,0,13,0,0,0,0,0,1,14,0
820490116,20,50,1,0,0,0,0,22,93,0
820490117,11,0,0,0,0,0,0,0,11,0
820490118,6,12,0,0,0,0,0,2,20,0
820490119,10,7,1,0,0,0,0,0,18,0
820490120,0,0,0,0,0,0,0,0,0,0
820490121,34,21,2,0,0,0,3,6,66,0
820490122,0,9,0,0,0,0,0,3,12,0
820490123,11,15,0,0,0,0,4,15,45,0
820490124,6,8,0,0,0,0,0,0,14,0
820490125,2,1,1,0,0,0,0,0,4,0
820490126,1,8,2,0,0,0,0,1,12,0
820490127,5,3,0,0,0,0,0,1,9,0
820490128,11,8,1,0,0,0,1,0,21,0
820490201,2,13,1,0,0,0,0,4,20,0
820490202,25,26,1,0,0,0,0,6,58,0
820490203,0,0,0,0,0,0,0,0,0,0
820490204,0,0,0,0,0,0,0,0,0,0
820490205,0,1,0,0,0,0,0,0,1,0
820490206,0,1,0,0,0,0,0,1,2,0
820490207,0,0,0,0,0,0,0,2,2,0
820490208,0,0,0,0,0,0,0,0,0,0
820490209,2,3,0,0,0,0,0,0,5,0
820490210,0,2,1,0,0,0,0,1,4,0
820490211,0,0,0,0,0,0,0,0,0,0
820490212,1,5,0,0,0,0,0,2,8,0
820490213,8,14,0,0,0,0,0,6,28,0
820490301,4,14,0,0,0,0,0,2,20,0
820490302,6,9,3,0,0,0,0,1,19,0
820490303,7,1,0,0,0,6,1,0,15,0
820490304,1,3,0,0,0,0,0,0,4,0
820490305,8,11,0,0,0,0,0,2,21,0
820490306,1,2,0,0,0,0,1,1,5,0
820490307,0,3,0,0,0,0,0,37,40,0
820490308,2,59,4,0,1,0,0,41,107,0
820490309,0,1,0,0,0,0,0,0,1,0
820490310,0,19,0,0,0,0,0,15,34,0
820490311,3,34,2,0,0,0,0,17,56,0
820490312,0,1,1,0,0,0,0,3,5,0
820490313,0,12,0,0,0,0,0,2,14,0
820490314,0,1,0,0,0,0,0,2,3,0
820490315,0,8,0,0,1,0,0,6,15,0
820490316,0,2,0,0,0,0,0,0,2,0
820490317,0,3,0,0,0,0,0,3,6,0
820490318,0,0,0,0,0,0,0,1,1,0
820490319,3,4,0,0,0,0,0,2,9,0
820490320,0,0,1,0,0,0,0,5,6,0
820490321,0,1,0,0,0,0,0,0,1,0
820490322,0,2,0,0,0,0,0,4,6,0
820490323,0,5,0,0,0,0,0,4,9,0
820490324,0,8,0,0,0,0,0,7,15,0
820490325,0,0,0,0,0,0,0,3,3,0
820490326,17,24,1,0,0,0,0,2,44,0
820490327,0,1,0,0,0,0,0,5,6,0
820490328,2,7,0,0,0,0,0,6,15,0
820490329,6,11,0,0,0,0,5,2,24,0
820490330,5,3,0,0,0,0,0,0,8,0
820490331,4,0,0,0,0,0,3,0,7,0
820490332,7,8,0,0,0,0,0,0,15,0
820490333,3,10,0,0,0,0,0,1,14,0
820490334,5,13,0,0,0,0,0,1,19,0
820490401,0,4,0,0,0,0,0,5,9,0
820490402,4,6,0,0,0,0,0,6,16,0
820490403,1,1,0,0,0,0,0,2,4,0
820490404,3,7,0,0,1,0,0,1,12,0
820490405,0,3,0,0,0,0,0,0,3,0
820490406,5,4,0,0,0,0,1,2,12,0
820490407,0,0,0,0,0,0,0,7,7,0
820490408,1,5,0,0,0,0,0,9,15,0
820490409,2,2,0,0,0,0,0,0,4,0
820490410,1,1,0,0,0,0,0,5,7,0
820490411,0,9,0,0,0,0,0,25,34,0
820490412,2,20,0,0,0,0,0,5,27,0
820490413,0,3,0,0,0,0,0,7,10,0
820490414,0,1,0,0,0,0,0,6,7,0
820490415,1,5,0,0,0,0,0,8,14,0
820490416,4,20,1,0,0,0,0,7,32,0
820490417,0,1,0,0,0,0,0,0,1,0
820490418,3,13,0,0,0,0,0,12,28,0
820490419,0,0,0,0,0,0,0,0,0,0
820490501,1,0,0,0,0,0,0,5,6,0
820490502,3,1,0,0,0,0,0,3,7,0
820490503,0,0,0,0,0,0,0,2,2,0
820490504,3,3,0,0,0,0,0,4,10,0
820490505,3,8,0,0,0,0,0,1,12,0
820490506,4,8,1,0,0,0,0,4,17,0
820490507,4,5,0,0,0,0,0,16,25,0
820490508,0,7,0,0,0,0,0,5,12,0
820490509,9,7,0,0,0,0,0,7,23,0
820490510,55,17,2,3,0,0,0,10,87,0
820490511,15,15,0,0,0,0,0,4,34,0
820490512,0,0,0,4,0,0,0,0,4,0
820490513,7,0,0,0,0,0,1,0,8,0
820490514,43,30,0,0,0,0,1,1,75,0
820490515,2,2,0,0,0,0,0,0,4,0
820490516,11,4,0,0,0,0,0,0,15,0
820490517,8,4,1,0,0,0,5,0,18,0
820490518,7,3,0,0,0,0,0,0,10,0
820490519,0,0,0,0,0,0,0,0,0,0
820490520,0,0,0,0,0,0,0,0,0,0
820490521,8,5,0,0,0,0,1,2,16,0
820490522,7,4,0,0,0,0,0,0,11,0
820490523,29,20,1,2,0,0,0,4,56,0
820490524,23,10,0,0,0,0,10,2,45,0
820490525,0,0,0,0,0,0,0,0,0,0
820490526,3,5,0,0,0,0,0,0,8,0
820490527,26,10,0,2,0,0,0,0,38,0
820490601,6,0,1,3,0,0,0,0,10,0
820490602,9,7,0,2,0,0,4,0,22,0
820490603,11,6,0,0,0,0,0,0,17,0
820490604,9,2,0,0,0,0,0,0,11,0
820490605,11,5,0,0,0,0,1,0,17,0
820490606,5,2,0,0,0,0,0,0,7,0
820490607,28,43,0,0,0,0,0,0,71,0
820490608,49,52,0,0,0,0,2,6,109,0
820490609,2,1,0,1,0,0,0,0,4,0
820490610,8,3,0,1,0,0,0,0,12,0
820490611,0,0,0,0,0,0,0,0,0,0
820490612,2,0,0,0,0,0,0,0,2,0
820490613,3,0,0,2,0,0,0,0,5,0
820490614,0,0,0,0,1,0,0,0,1,0
820490615,2,0,0,2,0,0,0,0,4,0
820490616,4,1,0,0,0,4,5,0,14,0
820490701,5,5,1,0,0,0,0,5,16,0
820490702,9,0,0,1,0,0,0,0,10,0
820490703,5,0,0,0,0,0,0,0,5,0
820490704,7,0,0,0,0,0,0,0,7,0
820490705,19,11,0,0,0,0,0,0,30,0
820490706,0,0,0,1,0,0,0,0,1,0
820490707,12,5,0,0,0,0,0,2,19,0
820490708,4,0,0,2,0,0,0,0,6,0
820490709,3,0,0,1,0,0,0,0,4,0
820490710,0,0,0,0,0,0,0,0,0,0
820490711,3,4,0,0,0,0,0,0,7,0
820490712,4,3,0,0,0,0,2,0,9,0
820490713,2,0,0,0,0,0,0,0,2,0
820490714,2,1,0,0,0,0,0,0,3,0
820490715,13,5,0,2,0,0,0,3,23,0
820490716,17,10,0,0,0,0,1,0,28,0
820490717,5,4,0,4,0,0,0,0,13,0
820490718,11,65,2,10,0,0,1,16,105,0
820490719,25,66,3,0,0,0,0,11,105,0
820490801,2,2,0,0,0,0,0,6,10,0
820490802,0,21,1,0,0,0,0,4,26,0
820490803,0,6,4,0,0,0,0,16,26,0
820490804,0,0,0,0,0,0,0,0,0,0
820490805,0,0,0,0,0,0,0,0,0,0
820490806,1,2,0,0,0,0,0,1,4,0
820490807,1,10,0,0,0,0,0,2,13,0
820490808,0,2,0,0,0,0,0,1,3,0
820490809,0,3,0,0,0,0,0,5,8,0
820490810,6,24,1,0,0,0,0,19,50,0
820490811,0,0,0,0,0,0,0,0,0,0
820490812,3,1,0,0,0,0,0,4,8,0
820490813,0,0,0,0,0,0,0,0,0,0
820490814,1,4,0,0,0,0,0,0,5,0
820490815,1,2,0,0,0,0,0,2,5,0
820490816,0,2,0,0,0,0,0,3,5,0
820490817,1,0,0,0,0,0,0,0,1,0
820490818,1,4,0,0,0,0,0,3,8,0
820490819,0,2,0,0,0,0,0,1,3,0
820490901,4,2,0,0,0,0,0,0,6,0
820490902,1,1,0,0,0,0,0,0,2,0
820490903,2,5,0,0,0,0,2,4,13,0
820490904,0,4,0,0,0,0,0,0,4,0
820490905,0,2,0,0,0,0,0,0,2,0
820490906,1,16,0,0,0,0,0,0,17,0
820490907,4,0,0,0,0,0,0,0,4,0
820490908,4,1,0,0,0,0,0,0,5,0
820490909,3,4,0,0,0,0,0,0,7,0
820490910,0,1,0,0,0,0,0,0,3,2
820490911,3,1,0,0,0,0,0,3,7,0
820490912,0,3,0,0,0,0,0,3,6,0
820490913,6,25,0,0,1,0,0,26,58,0
820490914,6,2,0,0,0,1,0,1,17,7
820490915,5,11,2,0,0,0,0,2,20,0
820490916,2,0,0,0,0,0,0,0,2,0
820491001,9,4,0,0,0,0,2,1,16,0
820491002,8,2,0,0,0,0,0,0,10,0
820491003,2,0,0,2,0,0,0,0,4,0
820491004,1,0,0,1,0,0,0,0,2,0
820491005,9,3,0,0,0,0,0,0,12,0
820491006,41,9,0,0,0,0,0,1,51,0
820491007,22,54,0,0,0,0,0,0,76,0
820491008,8,7,0,2,0,0,0,0,17,0
820491009,6,2,0,0,0,0,0,0,8,0
820491010,9,4,0,1,0,0,0,0,14,0
820491011,18,14,1,0,0,1,4,0,38,0
820491012,6,2,1,0,0,0,2,1,12,0
820491013,1,2,0,0,0,0,0,0,3,0
820491014,11,9,0,1,0,0,0,0,21,0
820491015,5,10,0,0,0,0,0,0,15,0
820491016,5,38,0,0,0,0,1,3,47,0
820491017,5,31,0,6,0,0,0,1,43,0
820491018,0,5,0,0,0,0,0,0,8,3
820491019,25,15,0,0,0,0,0,1,41,0
820560101,1,6,1,0,0,0,0,3,11,0
820560102,0,1,0,0,0,0,0,0,1,0
820560103,6,9,6,0,0,0,0,1,22,0
820560104,3,0,0,0,0,0,0,0,3,0
820560105,7,5,0,0,0,0,0,0,12,0
820560106,1,2,0,0,0,0,0,1,4,0
820560107,0,1,0,0,0,0,0,0,1,0
820560108,6,9,0,0,0,0,0,3,18,0
820560109,2,4,0,0,0,0,0,0,6,0
820560110,6,5,0,0,0,0,0,0,11,0
820560111,2,4,1,0,0,0,0,0,7,0
820560112,0,3,0,0,0,0,0,0,3,0
820560113,1,1,1,0,0,0,0,0,3,0
820560114,0,0,0,0,0,0,0,0,0,0
820560115,5,8,0,0,0,0,0,1,14,0
820560116,3,0,0,0,0,0,0,0,3,0
820560117,4,0,0,0,0,0,0,0,4,0
820560118,2,5,0,0,0,0,0,0,7,0
820560201,1,1,0,0,0,0,0,0,2,0
820560202,2,5,0,0,0,0,0,4,11,0
820560203,1,0,0,0,0,0,0,0,1,0
820560204,6,2,0,0,0,0,0,0,8,0
820560205,1,0,0,0,0,0,1,0,2,0
820560206,7,1,0,0,0,0,0,6,14,0
820560207,6,1,0,0,0,0,0,0,7,0
820560208,0,4,2,0,0,0,0,0,6,0
820560209,2,4,0,0,0,0,0,0,6,0
820560210,6,1,0,0,0,0,0,1,8,0
820560211,3,2,0,0,0,0,0,0,5,0
820560212,2,7,0,0,0,0,0,1,10,0
820560213,3,3,0,0,0,0,0,0,6,0
820560214,1,2,0,0,0,0,0,0,3,0
820560215,12,6,0,0,0,0,0,0,18,0
820560216,6,3,0,0,0,0,0,0,9,0
820560217,4,2,1,0,0,0,0,0,7,0
820560218,8,3,0,0,0,0,0,0,11,0
820560219,13,6,0,0,1,0,3,0,23,0
820560301,2,2,0,0,0,0,0,0,4,0
820560302,3,1,0,0,0,0,0,0,4,0
820560303,18,14,0,0,0,0,0,0,32,0
820560304,3,1,0,0,0,0,0,0,4,0
820560305,4,2,0,0,0,0,0,0,6,0
820560306,2,3,0,0,0,0,0,0,5,0
820560307,7,4,0,0,0,0,0,0,11,0
820560308,4,9,1,0,0,0,0,3,17,0
820560309,6,6,0,0,0,0,0,1,13,0
820560310,3,0,0,0,0,0,0,0,3,0
820560311,3,0,0,0,0,0,0,0,3,0
820560312,7,1,0,0,0,0,0,0,8,0
820560313,5,3,0,0,0,0,0,1,9,0
820560314,0,6,0,0,0,0,0,0,6,0
820560401,10,17,0,0,0,0,1,2,30,0
820560402,5,0,0,0,0,0,0,0,5,0
820560403,4,0,0,0,0,0,0,0,4,0
820560404,2,0,0,0,0,0,0,0,2,0
820560405,0,1,0,0,0,0,0,0,1,0
820560406,2,0,0,0,0,0,0,0,2,0
820560407,0,0,0,0,0,0,0,0,0,0
820560408,0,0,0,0,0,0,0,0,0,0
820560409,3,0,0,0,0,0,0,0,3,0
820560410,4,1,0,0,0,0,0,0,5,0
820560411,4,2,0,1,0,0,0,0,7,0
820560412,0,0,0,0,0,0,0,0,0,0
820560413,4,1,0,2,0,0,0,0,7,0
820560414,9,1,4,0,0,0,0,1,15,0
820560415,4,1,0,1,0,0,0,0,6,0
820560501,4,1,0,0,0,0,0,0,5,0
820560502,5,0,1,0,0,0,0,0,6,0
820560503,3,0,0,0,0,0,0,0,3,0
820560504,0,2,0,0,0,0,0,0,2,0
820560505,4,1,0,0,0,0,0,1,6,0
820560506,4,0,0,0,0,0,0,0,4,0
820560507,36,20,2,0,0,1,0,0,59,0
820560508,6,5,0,0,0,0,0,0,11,0
820560509,18,18,0,0,0,0,0,0,36,0
820560510,9,11,0,0,0,0,0,1,21,0
820560511,21,13,1,0,0,0,0,1,36,0
820560512,7,2,0,0,0,0,0,0,9,0
820560513,2,5,0,0,0,0,0,1,8,0
820560514,1,3,0,0,0,0,0,0,4,0
820560515,2,1,0,0,0,0,0,0,3,0
820560516,10,6,0,0,0,0,0,1,17,0
820630101,0,0,0,0,0,0,0,0,0,0
820630102,2,2,0,0,0,0,0,0,4,0
820630103,5,2,1,0,0,0,0,0,8,0
820630104,5,4,0,0,0,0,0,0,9,0
820630105,5,2,0,0,0,0,0,0,7,0
820630106,2,1,1,0,0,0,0,1,5,0
820630107,5,6,0,0,0,0,0,2,13,0
820630108,1,0,0,0,0,0,0,0,1,0
820630109,9,6,0,0,0,0,0,0,15,0
820630110,12,10,0,1,0,0,1,2,26,0
820630111,4,6,0,0,0,0,0,15,25,0
820630112,2,1,0,0,0,0,0,0,3,0
820630113,1,1,0,0,0,0,0,0,2,0
820630114,6,0,0,0,0,0,0,0,6,0
820630115,0,2,0,0,0,0,0,0,2,0
820630116,2,2,0,0,0,0,0,1,5,0
820630117,2,1,0,0,0,0,0,0,3,0
820630118,4,16,1,0,0,0,1,1,23,0
820630119,4,4,0,0,0,0,0,0,8,0
820630120,0,0,0,0,0,0,0,0,0,0
820630121,8,4,0,0,0,0,0,0,12,0
820630122,4,0,0,0,0,0,0,0,4,0
820630123,1,0,0,0,0,0,0,0,1,0
820630124,8,1,0,0,0,0,0,0,9,0
820630125,7,2,0,0,0,0,0,0,9,0
820630126,8,16,0,0,0,0,0,0,24,0
820630127,4,0,0,0,0,0,0,0,4,0
820630128,16,48,0,0,0,0,0,0,66,2
820630129,4,41,1,0,0,0,0,7,53,0
820630201,7,4,0,0,0,0,0,0,11,0
820630202,0,1,1,0,0,0,0,0,2,0
820630203,0,0,0,0,0,0,0,0,0,0
820630204,4,12,0,0,0,0,0,1,17,0
820630205,2,4,0,0,0,0,0,1,7,0
820630206,4,5,0,0,2,0,0,0,11,0
820630207,6,0,1,0,0,0,0,0,7,0
820630208,15,5,0,0,0,0,0,0,20,0
820630209,3,0,0,0,0,0,0,0,3,0
820630210,0,1,0,0,0,0,0,0,1,0
820630211,0,0,0,0,0,0,0,0,0,0
820630212,7,4,2,0,0,0,0,0,13,0
820630213,4,17,0,0,0,0,3,9,33,0
820630214,3,2,0,0,0,0,0,1,6,0
820630215,0,1,0,0,0,0,0,0,1,0
820630216,2,1,0,0,0,0,0,0,3,0
820630217,0,1,0,0,0,0,0,3,4,0
820630218,1,3,0,0,0,0,0,0,4,0
820630219,2,0,0,0,0,0,0,6,8,0
820630220,6,18,1,0,0,0,0,1,26,0
820630221,11,14,0,1,0,0,2,0,28,0
820630222,11,14,0,0,0,0,0,0,25,0
820630223,7,7,2,0,0,0,0,5,21,0
820630224,3,11,1,0,0,0,0,0,15,0
820630225,11,6,1,0,0,0,0,0,18,0
820630226,0,5,0,0,0,0,0,0,5,0
820630227,5,6,0,0,0,0,0,0,15,4
820630228,5,2,0,0,0,0,0,3,10,0
820630229,1,1,0,0,0,0,0,1,3,0
820630230,0,1,0,0,0,0,0,0,1,0
820630231,1,17,0,0,0,0,0,0,18,0
820630232,11,4,0,0,0,0,0,0,15,0
820630301,1,11,1,0,0,0,0,3,16,0
820630302,3,5,0,0,0,0,0,8,16,0
820630303,0,2,0,0,0,0,0,0,2,0
820630304,0,1,0,0,0,0,0,0,1,0
820630305,7,4,0,0,0,0,0,2,13,0
820630306,1,0,0,0,0,0,0,0,1,0
820630307,13,12,0,0,0,0,0,0,25,0
820630308,4,2,0,0,0,0,0,1,7,0
820630309,8,6,0,0,0,0,0,1,15,0
820630310,8,7,3,0,0,0,0,0,18,0
820630311,15,30,1,0,0,0,0,8,54,0
820630312,5,17,1,0,0,0,0,6,29,0
820630313,2,6,0,0,0,0,0,2,10,0
820630314,5,5,0,0,0,0,0,2,12,0
820630315,4,18,2,0,0,0,0,2,26,0
820630316,12,22,0,0,0,0,0,4,38,0
820630317,0,13,0,0,0,0,0,1,14,0
820630318,0,2,0,0,0,0,0,3,5,0
820630319,2,16,0,0,0,0,0,0,18,0
820630320,2,0,0,0,0,0,0,0,2,0
820630321,0,0,0,0,0,0,0,0,0,0
820630322,8,4,1,0,0,0,0,9,22,0
820630323,6,4,0,0,0,0,0,0,10,0
820630324,14,3,2,0,0,0,0,0,19,0
820630325,4,2,1,0,0,0,0,0,7,0
820630326,3,2,0,0,0,0,0,0,5,0
820630327,2,0,0,0,0,0,0,1,3,0
820630401,0,8,1,0,0,0,0,0,9,0
820630402,6,0,0,2,0,0,0,0,8,0
820630403,0,0,0,0,0,0,0,0,0,0
820630404,3,0,0,0,0,0,0,0,3,0
